customer_id,credit_card_default
CST_129223,0
CST_114679,0
CST_114163,1
CST_150963,1
CST_117368,1
CST_164875,1
CST_139280,0
CST_149781,0
CST_110811,0
CST_145584,0
CST_142169,1
CST_149594,0
CST_162332,0
CST_162080,1
CST_127843,0
CST_111053,1
CST_106856,0
CST_140695,0
CST_124957,1
CST_145684,0
CST_126369,0
CST_140364,0
CST_122061,0
CST_131302,1
CST_119032,0
CST_104211,0
CST_145163,0
CST_115689,1
CST_164393,1
CST_113496,0
CST_128821,1
CST_114836,0
CST_148941,1
CST_139928,0
CST_143169,0
CST_133036,1
CST_122149,1
CST_148300,0
CST_140505,1
CST_111302,0
CST_127832,0
CST_105438,1
CST_126001,0
CST_159050,0
CST_104008,0
CST_161532,1
CST_149966,0
CST_146053,0
CST_145897,0
CST_100349,1
CST_143657,0
CST_164977,0
CST_101802,1
CST_164694,1
CST_108670,0
CST_153638,0
CST_112067,1
CST_142816,0
CST_150479,0
CST_130949,0
CST_138254,0
CST_111298,0
CST_151217,0
CST_114902,1
CST_118286,0
CST_155277,0
CST_140850,0
CST_118247,1
CST_158018,0
CST_136042,1
CST_108621,0
CST_116044,0
CST_122566,1
CST_130944,0
CST_116219,0
CST_135988,0
CST_150992,0
CST_100927,1
CST_150416,1
CST_132531,0
CST_139611,0
CST_129975,0
CST_106788,0
CST_163379,1
CST_144844,0
CST_160482,1
CST_137410,0
CST_142101,0
CST_134439,0
CST_119502,0
CST_129091,0
CST_136515,1
CST_164123,0
CST_146091,0
CST_133167,0
CST_127787,0
CST_109387,0
CST_103589,0
CST_151446,0
CST_102056,0
CST_124191,1
CST_118483,0
CST_104795,0
CST_144351,0
CST_135524,1
CST_159287,0
CST_156338,0
CST_126150,0
CST_105840,0
CST_132743,0
CST_153425,0
CST_108310,0
CST_131838,0
CST_127367,0
CST_159043,0
CST_155814,0
CST_154197,0
CST_156447,1
CST_112372,0
CST_149229,0
CST_146805,0
CST_102314,0
CST_142997,0
CST_113063,0
CST_124297,0
CST_114155,0
CST_161890,0
CST_144399,0
CST_130841,0
CST_135200,0
CST_164224,0
CST_130933,0
CST_121958,1
CST_145253,0
CST_144162,0
CST_122840,1
CST_103227,0
CST_108819,0
CST_114567,0
CST_102082,0
CST_113667,0
CST_129507,0
CST_121014,0
CST_142423,0
CST_108090,0
CST_143705,0
CST_118032,0
CST_104452,0
CST_152912,1
CST_140048,0
CST_139563,1
CST_133930,0
CST_137682,0
CST_147067,0
CST_110932,0
CST_125057,0
CST_103439,0
CST_125097,0
CST_161173,1
CST_141590,1
CST_108034,0
CST_126057,0
CST_107045,0
CST_144763,0
CST_164779,0
CST_111138,0
CST_110703,1
CST_133127,0
CST_144970,0
CST_154384,0
CST_161818,0
CST_148686,0
CST_161553,1
CST_115019,0
CST_162063,1
CST_118861,0
CST_162713,0
CST_109447,0
CST_111057,0
CST_111049,0
CST_161998,0
CST_156935,1
CST_131668,1
CST_126112,1
CST_135341,1
CST_143848,0
CST_114907,0
CST_110745,1
CST_126764,0
CST_137176,0
CST_142507,0
CST_151244,0
CST_121315,0
CST_132503,0
CST_123746,0
CST_106324,1
CST_150755,0
CST_123581,1
CST_116063,0
CST_156494,0
CST_106874,0
CST_130512,1
CST_126367,1
CST_156660,0
CST_107950,0
CST_159611,0
CST_128746,0
CST_119335,0
CST_110873,0
CST_152585,0
CST_164077,0
CST_131594,0
CST_104980,0
CST_104488,0
CST_122868,0
CST_110283,1
CST_155488,0
CST_160833,1
CST_145275,0
CST_147837,0
CST_104704,0
CST_160484,0
CST_125407,0
CST_100316,0
CST_118138,1
CST_132160,0
CST_143744,0
CST_131021,0
CST_138872,1
CST_126084,0
CST_104542,0
CST_157557,1
CST_135067,0
CST_140624,0
CST_138404,0
CST_114738,0
CST_109757,1
CST_119755,1
CST_140077,1
CST_105954,0
CST_128505,0
CST_153672,0
CST_138228,0
CST_133874,0
CST_109924,0
CST_121398,1
CST_155234,0
CST_114833,1
CST_151072,0
CST_101303,1
CST_143298,0
CST_149441,0
CST_133396,0
CST_125191,0
CST_133702,0
CST_106909,0
CST_142780,1
CST_134913,1
CST_164385,0
CST_134359,0
CST_123440,0
CST_124613,1
CST_159364,0
CST_139738,0
CST_156275,1
CST_160752,1
CST_112135,0
CST_139669,0
CST_157122,0
CST_143351,0
CST_112729,0
CST_154823,0
CST_121705,0
CST_135057,1
CST_109849,0
CST_145351,1
CST_133612,0
CST_151935,1
CST_125238,0
CST_142745,1
CST_114609,1
CST_111143,0
CST_137847,1
CST_161370,0
CST_117861,0
CST_112887,0
CST_130818,0
CST_137556,0
CST_112016,0
CST_149141,0
CST_143075,0
CST_165083,1
CST_108492,0
CST_149722,0
CST_103428,1
CST_105764,0
CST_125189,1
CST_154331,1
CST_140236,0
CST_128764,1
CST_146872,0
CST_117317,0
CST_109194,0
CST_121342,0
CST_164794,0
CST_161188,0
CST_140508,0
CST_112704,0
CST_133317,1
CST_109010,0
CST_153496,0
CST_132551,0
CST_101979,0
CST_104651,1
CST_118983,0
CST_137256,1
CST_158285,0
CST_129774,0
CST_114296,1
CST_114852,1
CST_135196,1
CST_119530,1
CST_129772,1
CST_111459,0
CST_102738,0
CST_155191,1
CST_122802,0
CST_125056,0
CST_160042,1
CST_146318,0
CST_155493,1
CST_110451,1
CST_132140,0
CST_126496,1
CST_134484,1
CST_160065,1
CST_157092,1
CST_148372,0
CST_153181,0
CST_115174,0
CST_114830,1
CST_117320,1
CST_141036,0
CST_145483,0
CST_137998,0
CST_123415,0
CST_106920,0
CST_163548,1
CST_114589,0
CST_163690,0
CST_110874,0
CST_144552,1
CST_100119,0
CST_160505,0
CST_118352,0
CST_103627,0
CST_145637,0
CST_123737,0
CST_101447,0
CST_156193,1
CST_161580,1
CST_102130,0
CST_110441,0
CST_101458,0
CST_138894,1
CST_148658,0
CST_151973,1
CST_129869,0
CST_147987,0
CST_157183,0
CST_154985,1
CST_151249,1
CST_131289,0
CST_114491,0
CST_124246,1
CST_147904,1
CST_107794,0
CST_132072,0
CST_129020,0
CST_102336,1
CST_119338,0
CST_147871,0
CST_141079,0
CST_135106,0
CST_153429,1
CST_108951,0
CST_122082,0
CST_113997,1
CST_150083,0
CST_147464,0
CST_100299,0
CST_161005,0
CST_122084,0
CST_119099,1
CST_147734,1
CST_108156,0
CST_102672,0
CST_140184,0
CST_136861,0
CST_137760,0
CST_155679,0
CST_137789,0
CST_113497,0
CST_127713,0
CST_113313,0
CST_160463,0
CST_121943,0
CST_128609,0
CST_131644,0
CST_135553,0
CST_118597,0
CST_109692,0
CST_143635,1
CST_128431,0
CST_133297,0
CST_100572,0
CST_148020,1
CST_127611,0
CST_146324,0
CST_154142,0
CST_149663,1
CST_158496,0
CST_106690,0
CST_131157,0
CST_123302,0
CST_112294,1
CST_159784,0
CST_106061,0
CST_103696,0
CST_148566,0
CST_116540,0
CST_121377,1
CST_139158,0
CST_151320,1
CST_164496,0
CST_120127,0
CST_112753,0
CST_132428,1
CST_108230,1
CST_128402,1
CST_133024,0
CST_138780,0
CST_104856,0
CST_165016,1
CST_143930,0
CST_101596,0
CST_131342,1
CST_138334,0
CST_116365,0
CST_138043,0
CST_150186,0
CST_110167,0
CST_149317,0
CST_100006,1
CST_161608,0
CST_162136,0
CST_122943,1
CST_126445,0
CST_104025,0
CST_158158,1
CST_165797,0
CST_114687,1
CST_142670,0
CST_145605,0
CST_116939,0
CST_157224,0
CST_144790,0
CST_142517,0
CST_145639,0
CST_145065,0
CST_146137,0
CST_134071,0
CST_106128,0
CST_149842,0
CST_106657,0
CST_163145,0
CST_106599,0
CST_160716,1
CST_145187,0
CST_118143,1
CST_146884,0
CST_143408,0
CST_136357,0
CST_129016,0
CST_154596,1
CST_155501,1
CST_120702,1
CST_130161,0
CST_150732,0
CST_105523,0
CST_121024,0
CST_141277,1
CST_142150,0
CST_145895,0
CST_114639,0
CST_157113,1
CST_104960,0
CST_124090,0
CST_146573,1
CST_164507,0
CST_123194,0
CST_100644,0
CST_159268,0
CST_133129,0
CST_101935,1
CST_107842,0
CST_149001,1
CST_127564,0
CST_145119,0
CST_137817,0
CST_133353,0
CST_120118,0
CST_115756,0
CST_133172,0
CST_105164,0
CST_140056,0
CST_113456,0
CST_151050,0
CST_149681,1
CST_146726,1
CST_160056,0
CST_112903,1
CST_112122,1
CST_149073,0
CST_100100,0
CST_132467,0
CST_144458,1
CST_102786,1
CST_161189,0
CST_106383,1
CST_145550,0
CST_114677,0
CST_136220,0
CST_106410,0
CST_125530,1
CST_154894,0
CST_139717,0
CST_123559,0
CST_160265,1
CST_120410,0
CST_127465,0
CST_124731,1
CST_142594,0
CST_104333,0
CST_100040,0
CST_105955,0
CST_147204,0
CST_110603,0
CST_149912,0
CST_124857,1
CST_162403,0
CST_124900,0
CST_160806,0
CST_156708,0
CST_116670,0
CST_134012,0
CST_116232,1
CST_120085,0
CST_106292,1
CST_159721,0
CST_130683,0
CST_163190,0
CST_101165,1
CST_154959,0
CST_121651,1
CST_136123,0
CST_154393,1
CST_151670,0
CST_159940,0
CST_156319,0
CST_153663,1
CST_108157,0
CST_104240,0
CST_154889,0
CST_143292,0
CST_161262,0
CST_128695,0
CST_154226,0
CST_120552,0
CST_158591,0
CST_157695,1
CST_119210,0
CST_102631,0
CST_113530,1
CST_131384,0
CST_160212,0
CST_112549,0
CST_122179,1
CST_115849,0
CST_121522,0
CST_138042,0
CST_132728,1
CST_115872,0
CST_117177,0
CST_117752,1
CST_100476,0
CST_151936,1
CST_158826,0
CST_165556,0
CST_129886,0
CST_157660,1
CST_155951,0
CST_138383,0
CST_140937,0
CST_152481,0
CST_151337,1
CST_140279,1
CST_132545,0
CST_136378,0
CST_131435,1
CST_142437,0
CST_117232,0
CST_120937,1
CST_122627,1
CST_116430,0
CST_128853,0
CST_152172,1
CST_113814,0
CST_127715,0
CST_110079,0
CST_139315,0
CST_152925,0
CST_109931,0
CST_111137,0
CST_135367,0
CST_100004,0
CST_153430,0
CST_142280,1
CST_144618,1
CST_104383,1
CST_122970,0
CST_124287,0
CST_150471,0
CST_148415,1
CST_137231,0
CST_108213,0
CST_133799,0
CST_135633,0
CST_146434,1
CST_117370,0
CST_109434,0
CST_117993,1
CST_136073,0
CST_151196,0
CST_133704,1
CST_162372,0
CST_154505,0
CST_123542,0
CST_160596,0
CST_159442,0
CST_102541,0
CST_107776,0
CST_106988,0
CST_117291,1
CST_119359,0
CST_123777,0
CST_113500,0
CST_155481,1
CST_147361,1
CST_165855,0
CST_130000,0
CST_141605,0
CST_134510,1
CST_165637,0
CST_137235,0
CST_160743,1
CST_113886,1
CST_100673,0
CST_106663,1
CST_103501,0
CST_129428,1
CST_148870,0
CST_160317,1
CST_150455,0
CST_149528,0
CST_154020,0
CST_118061,0
CST_147134,0
CST_104438,0
CST_158198,1
CST_105540,0
CST_158226,0
CST_134984,0
CST_120313,1
CST_160761,0
CST_161045,0
CST_162126,1
CST_159708,1
CST_164139,0
CST_146666,0
CST_148920,0
CST_137461,0
CST_116885,0
CST_120706,0
CST_138861,1
CST_144418,0
CST_102265,0
CST_141899,0
CST_142117,0
CST_108109,1
CST_146931,1
CST_115578,0
CST_138083,0
CST_161937,1
CST_143856,0
CST_121178,0
CST_124397,0
CST_121129,0
CST_144890,1
CST_110121,1
CST_117694,1
CST_140354,0
CST_124584,0
CST_155406,0
CST_105313,0
CST_160730,0
CST_140410,1
CST_161740,0
CST_127885,0
CST_119486,1
CST_121389,0
CST_103754,0
CST_160590,0
CST_114814,1
CST_130703,1
CST_154761,0
CST_107830,0
CST_144444,0
CST_116326,0
CST_102831,1
CST_162348,1
CST_136619,0
CST_138045,0
CST_132183,0
CST_160633,0
CST_113618,0
CST_108536,0
CST_139187,0
CST_118295,0
CST_161966,1
CST_128354,0
CST_108629,1
CST_105007,0
CST_150353,0
CST_154284,0
CST_123198,0
CST_105460,0
CST_146233,1
CST_102499,0
CST_142561,0
CST_125857,1
CST_106318,1
CST_128348,0
CST_105859,0
CST_137466,1
CST_165483,1
CST_110210,0
CST_105507,0
CST_142007,0
CST_125934,0
CST_161136,0
CST_112261,0
CST_140734,1
CST_122077,1
CST_109441,0
CST_103527,0
CST_146527,1
CST_115232,0
CST_128631,1
CST_109198,0
CST_133195,0
CST_125251,0
CST_158608,1
CST_125295,0
CST_129687,1
CST_148101,0
CST_105670,0
CST_136938,0
CST_154928,0
CST_109718,0
CST_140805,1
CST_130723,0
CST_115488,0
CST_116181,0
CST_139904,0
CST_103193,0
CST_112427,0
CST_139438,0
CST_148897,0
CST_160862,0
CST_149884,0
CST_125788,0
CST_103358,0
CST_135869,0
CST_136714,0
CST_105596,0
CST_120487,1
CST_149454,0
CST_157481,0
CST_102394,0
CST_150105,0
CST_101895,1
CST_120482,0
CST_165746,1
CST_127747,0
CST_136864,0
CST_120795,0
CST_154789,0
CST_165425,0
CST_108468,0
CST_136645,0
CST_139982,1
CST_165254,0
CST_135262,0
CST_114715,0
CST_116327,1
CST_157924,1
CST_151944,0
CST_118469,1
CST_116686,0
CST_161808,0
CST_110367,1
CST_159856,0
CST_105152,0
CST_139622,0
CST_152238,0
CST_109759,0
CST_133729,0
CST_148290,1
CST_137632,0
CST_122764,0
CST_110051,0
CST_150434,0
CST_124549,0
CST_137027,1
CST_141729,0
CST_158613,0
CST_126190,1
CST_161429,0
CST_156958,0
CST_125707,1
CST_140503,0
CST_104828,0
CST_102106,0
CST_105096,0
CST_130092,0
CST_154587,0
CST_101929,0
CST_161745,0
CST_113002,0
CST_149636,0
CST_113434,0
CST_106621,1
CST_116521,0
CST_141803,0
CST_156811,0
CST_150199,0
CST_155817,0
CST_109912,0
CST_107848,0
CST_128893,0
CST_140303,1
CST_136290,0
CST_109048,0
CST_165519,0
CST_120669,0
CST_146145,0
CST_154182,0
CST_133423,1
CST_106895,0
CST_143119,0
CST_125483,0
CST_150200,0
CST_102594,1
CST_118633,0
CST_117872,1
CST_158995,0
CST_118109,0
CST_100634,0
CST_116702,0
CST_140352,0
CST_111871,0
CST_110783,0
CST_124913,0
CST_136280,0
CST_151932,0
CST_163151,0
CST_121033,1
CST_144614,0
CST_159407,0
CST_102707,0
CST_127786,0
CST_107014,0
CST_101952,0
CST_144792,0
CST_146492,0
CST_107078,0
CST_144798,0
CST_128277,1
CST_111268,0
CST_124172,0
CST_135174,0
CST_137170,0
CST_146723,0
CST_150489,0
CST_141118,0
CST_108427,1
CST_155595,0
CST_109090,0
CST_161823,0
CST_136947,1
CST_127026,0
CST_133662,1
CST_134352,0
CST_139224,0
CST_148061,0
CST_114447,1
CST_133811,0
CST_150327,1
CST_109301,0
CST_124920,0
CST_159312,0
CST_149373,0
CST_150877,0
CST_129060,0
CST_100893,1
CST_124127,0
CST_155861,1
CST_108173,1
CST_134851,0
CST_106525,0
CST_157263,1
CST_114527,1
CST_141741,0
CST_122589,0
CST_146795,0
CST_165734,0
CST_114379,1
CST_117901,0
CST_141197,0
CST_144060,0
CST_159077,0
CST_109609,0
CST_142461,0
CST_160344,0
CST_120551,0
CST_124112,0
CST_100098,0
CST_109915,1
CST_163826,1
CST_115184,0
CST_164248,0
CST_122462,1
CST_165750,1
CST_102613,0
CST_104389,0
CST_142326,0
CST_100831,0
CST_142145,0
CST_165255,1
CST_111575,0
CST_134944,0
CST_122091,0
CST_100379,1
CST_141334,1
CST_136338,1
CST_111022,0
CST_110399,1
CST_109132,0
CST_125675,1
CST_134538,0
CST_101860,0
CST_151378,1
CST_124706,1
CST_142356,0
CST_119010,1
CST_109961,0
CST_110962,0
CST_128618,1
CST_103993,1
CST_139218,0
CST_112163,0
CST_102947,0
CST_143739,1
CST_114593,0
CST_130972,0
CST_139328,1
CST_147624,0
CST_133748,1
CST_127840,0
CST_144919,0
CST_144889,1
CST_159447,0
CST_109928,0
CST_131765,0
CST_165870,0
CST_101442,0
CST_157872,1
CST_129853,0
CST_118121,1
CST_100504,0
CST_120604,0
CST_149823,1
CST_158374,0
CST_149770,0
CST_150451,0
CST_107577,0
CST_144303,0
CST_105430,0
CST_123270,1
CST_159918,1
CST_124214,0
CST_107743,0
CST_107179,0
CST_154461,0
CST_132825,1
CST_105821,0
CST_136060,1
CST_102301,0
CST_140201,0
CST_163038,0
CST_165562,1
CST_143472,1
CST_100649,0
CST_133499,0
CST_105505,0
CST_129829,0
CST_125265,0
CST_124779,0
CST_155371,0
CST_104589,1
CST_153257,0
CST_148954,1
CST_135280,0
CST_153650,1
CST_114132,1
CST_143929,0
CST_136251,1
CST_149186,0
CST_109075,0
CST_118840,1
CST_108569,0
CST_135921,1
CST_158463,0
CST_135242,1
CST_148672,0
CST_139091,0
CST_119924,0
CST_100194,0
CST_128148,0
CST_137510,0
CST_134732,0
CST_155412,0
CST_123278,0
CST_153322,0
CST_142648,1
CST_127314,0
CST_114117,0
CST_153153,1
CST_122388,0
CST_158736,0
CST_140754,0
CST_106326,0
CST_128198,0
CST_111003,1
CST_116924,0
CST_124756,0
CST_157840,1
CST_115780,0
CST_102695,0
CST_126216,0
CST_109368,0
CST_155264,1
CST_164978,1
CST_156840,1
CST_141981,0
CST_115543,1
CST_130418,0
CST_158272,0
CST_119622,0
CST_164354,0
CST_109508,0
CST_110593,0
CST_121223,1
CST_127666,0
CST_156968,1
CST_164943,1
CST_110754,0
CST_123857,0
CST_101192,0
CST_139121,0
CST_158011,0
CST_156741,0
CST_107980,0
CST_116165,1
CST_114306,0
CST_113005,1
CST_143894,0
CST_101468,1
CST_111925,1
CST_104716,0
CST_143485,0
CST_123259,0
CST_129876,0
CST_107082,0
CST_152792,0
CST_131605,0
CST_110470,1
CST_112937,1
CST_132708,0
CST_124442,1
CST_157674,0
CST_135351,1
CST_144036,0
CST_137887,0
CST_149340,0
CST_163330,0
CST_152038,0
CST_118275,0
CST_138578,1
CST_133584,1
CST_122220,0
CST_107410,1
CST_131392,0
CST_116685,0
CST_148743,1
CST_140620,0
CST_155810,0
CST_142967,0
CST_103244,1
CST_130349,0
CST_156217,0
CST_143741,0
CST_165063,1
CST_122998,0
CST_150813,0
CST_139675,1
CST_109343,0
CST_114383,0
CST_115864,0
CST_156324,0
CST_105539,0
CST_110741,0
CST_133862,0
CST_148962,0
CST_119786,0
CST_153868,0
CST_102810,0
CST_159473,0
CST_155685,0
CST_153984,0
CST_112389,1
CST_115525,0
CST_148302,0
CST_137000,0
CST_106348,0
CST_133529,1
CST_109571,1
CST_109751,0
CST_150894,0
CST_111605,0
CST_113338,0
CST_122105,0
CST_157812,0
CST_111416,1
CST_109302,1
CST_151962,0
CST_112327,0
CST_160714,1
CST_134726,1
CST_133543,0
CST_120452,1
CST_162434,0
CST_120641,0
CST_149191,0
CST_133118,0
CST_117266,0
CST_115985,0
CST_128979,0
CST_165795,0
CST_125815,0
CST_151708,0
CST_118241,0
CST_150438,1
CST_101214,0
CST_156505,0
CST_142269,1
CST_150011,0
CST_102244,1
CST_156331,0
CST_107996,0
CST_161887,1
CST_128458,1
CST_100485,0
CST_114519,0
CST_131177,0
CST_110820,1
CST_110931,0
CST_134414,1
CST_138245,1
CST_132157,0
CST_151882,0
CST_138901,0
CST_153769,0
CST_129978,1
CST_135260,0
CST_156687,0
CST_104285,0
CST_148424,0
CST_138219,0
CST_152178,1
CST_133260,0
CST_152622,1
CST_123731,0
CST_100961,1
CST_125486,1
CST_158377,0
CST_103508,0
CST_127458,0
CST_127074,1
CST_109250,0
CST_155440,1
CST_104174,0
CST_126958,0
CST_162677,0
CST_112017,0
CST_131741,0
CST_103215,0
CST_101199,0
CST_165060,0
CST_101566,0
CST_100720,1
CST_100806,1
CST_151445,0
CST_126102,1
CST_101370,0
CST_111707,0
CST_107617,1
CST_110684,0
CST_112228,0
CST_138709,0
CST_162065,0
CST_121214,1
CST_114851,0
CST_107282,1
CST_126682,1
CST_110490,0
CST_147834,0
CST_160379,0
CST_135173,1
CST_160216,0
CST_146968,1
CST_102992,0
CST_143727,1
CST_147305,0
CST_114249,1
CST_113884,0
CST_148407,0
CST_126911,0
CST_160870,0
CST_157230,0
CST_126942,0
CST_162132,0
CST_132479,1
CST_115483,1
CST_136345,0
CST_137681,1
CST_132036,0
CST_144371,1
CST_111082,0
CST_128887,0
CST_153900,1
CST_161858,0
CST_144756,0
CST_134747,0
CST_100635,0
CST_125138,1
CST_158478,0
CST_122393,0
CST_138994,0
CST_149573,0
CST_135229,0
CST_101932,0
CST_109566,1
CST_142402,0
CST_109752,0
CST_106313,1
CST_113044,1
CST_124355,0
CST_156764,1
CST_100694,0
CST_134625,0
CST_162556,1
CST_106769,1
CST_134753,1
CST_135794,0
CST_163063,0
CST_153675,1
CST_108720,0
CST_146055,0
CST_101666,0
CST_156390,0
CST_119134,0
CST_143218,0
CST_113463,0
CST_126362,0
CST_103400,0
CST_162296,1
CST_140748,0
CST_158713,0
CST_157389,1
CST_114723,0
CST_101278,0
CST_105439,0
CST_157063,0
CST_127441,0
CST_128611,0
CST_148890,0
CST_107499,1
CST_104858,0
CST_131328,1
CST_131860,0
CST_109793,0
CST_121786,0
CST_160294,1
CST_151718,1
CST_119396,0
CST_120135,0
CST_158097,0
CST_106350,1
CST_134531,0
CST_146087,0
CST_164005,1
CST_141307,0
CST_125442,0
CST_162264,1
CST_137525,1
CST_144086,0
CST_103838,0
CST_136554,0
CST_149946,0
CST_134668,0
CST_153575,0
CST_131294,1
CST_117510,0
CST_155190,0
CST_106652,0
CST_115494,1
CST_125639,0
CST_129308,0
CST_147553,1
CST_100648,1
CST_115255,0
CST_118037,0
CST_108676,0
CST_164247,1
CST_158561,0
CST_100981,1
CST_104490,0
CST_144866,0
CST_140008,0
CST_151720,1
CST_129562,0
CST_141649,0
CST_132489,1
CST_137480,1
CST_118154,1
CST_109832,0
CST_134173,1
CST_142353,0
CST_142882,0
CST_150933,1
CST_155275,0
CST_114031,0
CST_104667,0
CST_137106,0
CST_104192,0
CST_140446,0
CST_158896,0
CST_115602,0
CST_144787,0
CST_136877,1
CST_127344,0
CST_150821,0
CST_165424,0
CST_109575,1
CST_107466,0
CST_151521,0
CST_137746,0
CST_132589,0
CST_129711,0
CST_121358,0
CST_121676,0
CST_139716,0
CST_130187,1
CST_121581,0
CST_145274,0
CST_149766,0
CST_144319,1
CST_110980,0
CST_103179,1
CST_127812,0
CST_161299,0
CST_164050,1
CST_119878,0
CST_164647,1
CST_156255,1
CST_134532,0
CST_162785,0
CST_128886,1
CST_145080,0
CST_120157,1
CST_153289,1
CST_164076,1
CST_151523,0
CST_116204,0
CST_123929,0
CST_123216,1
CST_106002,0
CST_125159,0
CST_152859,0
CST_121199,0
CST_153824,0
CST_137337,1
CST_108087,0
CST_132712,0
CST_111624,0
CST_127931,0
CST_123480,0
CST_129922,0
CST_144243,0
CST_164522,0
CST_106665,1
CST_105721,0
CST_114825,0
CST_112459,1
CST_139972,0
CST_124522,0
CST_127301,0
CST_133351,0
CST_130093,1
CST_127738,0
CST_134796,0
CST_112450,0
CST_137737,0
CST_155282,0
CST_161774,0
CST_131494,0
CST_108586,1
CST_154352,0
CST_137513,1
CST_116760,0
CST_146061,0
CST_152843,1
CST_125965,1
CST_123080,0
CST_158887,0
CST_101322,0
CST_130276,0
CST_104073,0
CST_138144,0
CST_160775,1
CST_138352,1
CST_129180,0
CST_106103,0
CST_128170,0
CST_115709,0
CST_156835,0
CST_156418,1
CST_143507,1
CST_110101,0
CST_151352,1
CST_135511,0
CST_112848,1
CST_132343,0
CST_112919,0
CST_101721,1
CST_153687,0
CST_143397,0
CST_107763,0
CST_140733,0
CST_117508,0
CST_136796,0
CST_106593,0
CST_145797,0
CST_128982,0
CST_157162,1
CST_154330,1
CST_146116,0
CST_110330,0
CST_157326,0
CST_104801,0
CST_158968,0
CST_163433,0
CST_106374,1
CST_109654,0
CST_109817,0
CST_136346,0
CST_111534,0
CST_157336,1
CST_124432,0
CST_153287,0
CST_161617,0
CST_143823,0
CST_128612,0
CST_118571,0
CST_101633,0
CST_152708,1
CST_121814,0
CST_107990,1
CST_108031,0
CST_155713,0
CST_122920,0
CST_136144,0
CST_125257,1
CST_135918,0
CST_162471,1
CST_121969,0
CST_157774,1
CST_129162,0
CST_163892,1
CST_153506,0
CST_113221,0
CST_106723,0
CST_157340,0
CST_109868,0
CST_123900,0
CST_113623,0
CST_101910,0
CST_151879,0
CST_139821,0
CST_155370,1
CST_103028,0
CST_131954,0
CST_145169,0
CST_138390,0
CST_118054,0
CST_131753,1
CST_110871,0
CST_107912,0
CST_103688,0
CST_121442,0
CST_100179,1
CST_162818,0
CST_159060,1
CST_153854,0
CST_156155,0
CST_160854,0
CST_124960,1
CST_144622,0
CST_156525,0
CST_153191,1
CST_162035,0
CST_161485,1
CST_109017,0
CST_147829,0
CST_115202,0
CST_108146,0
CST_157894,0
CST_160857,0
CST_155354,0
CST_121317,0
CST_118867,0
CST_126143,0
CST_119000,0
CST_131616,0
CST_132991,0
CST_122813,0
CST_160888,0
CST_119740,0
CST_165368,0
CST_155735,0
CST_156153,0
CST_129054,1
CST_152484,1
CST_107234,0
CST_150851,0
CST_147277,0
CST_110454,1
CST_160978,1
CST_101123,1
CST_160223,0
CST_155235,1
CST_138226,1
CST_107563,0
CST_133101,0
CST_112162,0
CST_124600,0
CST_102991,0
CST_111839,0
CST_151438,0
CST_107877,0
CST_110595,0
CST_102823,0
CST_134014,0
CST_104766,1
CST_150291,0
CST_150511,0
CST_137388,0
CST_115838,0
CST_150559,1
CST_121057,1
CST_134397,0
CST_163732,0
CST_128564,0
CST_164869,0
CST_118698,0
CST_153213,0
CST_132543,1
CST_128997,0
CST_133964,0
CST_162930,0
CST_163497,0
CST_161594,0
CST_114350,0
CST_104302,0
CST_135124,0
CST_118278,1
CST_149866,0
CST_160362,0
CST_143251,0
CST_136673,0
CST_132945,0
CST_119020,0
CST_106027,0
CST_152045,0
CST_138508,0
CST_105683,0
CST_118254,0
CST_162213,0
CST_129729,0
CST_148589,0
CST_126417,1
CST_100424,0
CST_148479,0
CST_144871,1
CST_127489,0
CST_113953,1
CST_146858,1
CST_155636,0
CST_117354,0
CST_164962,0
CST_123729,0
CST_106012,0
CST_119173,0
CST_154888,0
CST_133843,0
CST_159857,0
CST_153309,0
CST_132010,0
CST_130547,1
CST_161520,0
CST_100611,0
CST_116117,0
CST_130035,0
CST_103642,1
CST_152470,0
CST_165257,0
CST_114537,0
CST_131287,0
CST_161559,0
CST_127109,0
CST_151646,0
CST_133446,0
CST_103717,0
CST_115612,0
CST_128842,0
CST_158605,0
CST_111390,0
CST_146058,0
CST_121318,1
CST_140853,1
CST_122030,1
CST_135588,0
CST_137987,1
CST_120621,0
CST_131592,0
CST_129588,0
CST_148037,1
CST_127005,0
CST_111321,1
CST_130136,1
CST_148904,0
CST_119354,0
CST_106181,0
CST_106038,0
CST_161851,0
CST_116531,0
CST_147302,0
CST_115505,1
CST_131515,1
CST_125944,0
CST_137788,1
CST_144802,1
CST_110213,0
CST_125557,0
CST_126019,0
CST_147583,1
CST_165830,0
CST_104012,0
CST_134762,0
CST_147716,0
CST_162800,0
CST_134076,1
CST_128509,0
CST_143974,0
CST_124712,0
CST_118906,1
CST_161963,0
CST_140916,0
CST_150907,0
CST_160143,0
CST_150814,0
CST_135990,1
CST_139473,0
CST_100185,0
CST_153151,1
CST_108255,0
CST_125903,1
CST_150152,1
CST_101461,0
CST_126592,0
CST_160238,1
CST_101431,0
CST_113706,1
CST_125127,0
CST_119782,1
CST_109476,1
CST_159642,1
CST_160662,0
CST_102783,1
CST_106158,0
CST_160508,0
CST_151229,1
CST_147938,0
CST_122945,0
CST_156633,0
CST_120767,0
CST_146457,1
CST_100781,0
CST_102442,0
CST_141789,0
CST_146695,1
CST_113877,0
CST_137282,1
CST_115983,0
CST_117230,0
CST_127358,0
